qmdbId,movieId,tmdbId,imdbId,year,genre_kws,description_kws,cast_kws
3346,9308,68722,1560747,2012,['drama'],"['', 'sexual', 'drifter', 'right', 'charismatic', 'alcoholic', 'postwar', 'religious', 'post', 'disorder', 'stress', 'hand', 'man', 'traumatic', 'leader', 'obsession', 'scientology', 'period', 'cult']","['Hoffman', 'Joaquin', 'Adams', 'Seymour', 'Amy', 'Phoenix', 'Philip', 'Paul', 'Thomas', 'Anderson']"
3347,9309,49049,1343727,2012,"['action', 'fiction', 'science']","['post-apocalyptic', 'gunfight', 'future', 'dark', 'book', 'justice', 'executive', 'gangster', 'law', 'futuristic', 'survival', 'expert', 'violence', 'police', 'novel', 'marksman', 'crime', 'judge', 'drug', 'corruption', 'fighter', 'dystopic', 'humor', 'gore', 'criminal', 'based', 'graphic', 'dystopia', 'on', 'psychic', 'rookie', 'metropolis', 'usa', 'case', 'dredd', 'extreme', '2000', 'ad', 'comic', 'lord']","['Karl', 'Urban', 'Lena', 'Headey', 'Olivia', 'Thirlby', 'Pete', 'Travis']"
3348,9310,60599,1764183,2012,"['thriller', 'drama']","['hedge', 'cover-up', 'fund']","['Gere', 'Sarandon', 'Richard', 'Susan', 'Roth', 'Tim', 'Nicholas', 'Jarecki']"
3349,9311,77016,1855199,2012,"['thriller', 'crime', 'drama']","['sergeant', 'marine', 'police', 'angeles', 'golden', 'proof', 'valor', 'felon', 'of', 'los', 'bullet', 'medal', 'u.s.', 'gun', 'vest']","['Jake', 'Natalie', 'Michael', 'Peña', 'Gyllenhaal', 'Martinez', 'David', 'Ayer']"
3350,9313,84892,1659337,2012,"['drama', 'romance']","['adult', 'young', 'kiss', 'of', 'incest', 'boy', 'nephew', 'relationship', 'teenage', 'narration', 'student', 'aunt', 'novel', 'coming', 'shyness', 'lgbt', 'teen', 'love', 'gay', 'based', 'freshman', 'on', 'secret', 'lead', 'age', 'santa', 'high', 'character', 'school', 'first', 'hat']","['Emma', 'Lerman', 'Ezra', 'Miller', 'Logan', 'Watson', 'Stephen', 'Chbosky']"
3351,9314,103663,2106476,2012,['drama'],"['children', 'father', 'son', 'denmark', 'pedophilia', 'lie', 'kindergarten', 'teacher', 'divorce', 'school', 'deer', 'hunting', 'pedophile', 'relationship']","['Alexandra', 'Larsen', 'Mikkelsen', 'Bo', 'Thomas', 'Mads', 'Rapaport', 'Thomas', 'Vinterberg']"
3352,9315,103328,2076220,2012,"['fantasy', 'drama']","['car', 'limousine', 'multiple', 'traveling', 'penis', 'through', 'identities', 'of', 'wig', 'a', 'sewer', 'talking', 'paris', 'roles']","['Kylie', 'Minogue', 'Piccoli', 'Michel', 'Eva', 'Mendes', 'Leos', 'Carax']"
3353,9316,75638,1748179,2012,['thriller'],"['paranormal', 'psychic', 'skepticism']","['Sigourney', 'Cillian', 'De', 'Weaver', 'Niro', 'Murphy', 'Robert', 'Rodrigo', 'CortÃ©s']"
3354,9317,82675,1397280,2012,"['action', 'crime', 'thriller']","['kidnapping', 'in', 'bag', 'head', 'killed', 'over', 'relationship', 'teenage', 'violence', 'police', 'daughter', 'turkey', 'a', 'embassy', 'ex-husband', 'stealing', 'an', 'car', 'chase', 'albanian', 'guard', 'agent', 'ex-wife', 'fbi', 'u.s.', 'security', 'elevator']","['Famke', 'Neeson', 'Janssen', 'Liam', 'Maggie', 'Grace', 'Olivier', 'Megaton']"
3355,9320,82505,1582507,2012,"['thriller', 'horror']","['father', 'cross', 'son', 'violence', 'conflict', 'dressing', 'daughter', 'mother', 'relationship']","['Thieriot', 'Max', 'Jennifer', 'Lawrence', 'Shue', 'Elisabeth', 'Mark', 'Tonderai']"
3356,9327,62214,1142977,2012,"['comedy', 'family', 'animation']","['dog', 'white', 'stop', 'retro', 'lover', 'black', 'shyness', 'motion', 'death', 'animal', 'and']","['Catherine', 'Charlie', 'Martin', 'Short', 'Tahan', ""O'Hara"", 'Tim', 'Burton']"
3357,9328,82507,1922777,2012,"['thriller', 'mystery', 'horror']","['pennsylvania', 'bag', 'drowning', 'head', 'no', 'child', 'novelist', 'over', 'fire', 'filmed', 'held', 'captive', 'crime', 'ghost', 'car', 'attic', 'set', 'power', 'outage', 'super-8', 'on', 'hanging', 'murderer', 'murder', 'massacre', 'opening', 'killing', 'death', 'hanged', 'man', 'credits']","['Hawke', 'Ethan', 'Rylance', 'Vincent', 'Juliet', ""D'Onofrio"", 'Scott', 'Derrickson']"
3358,9330,76492,837562,2012,"['comedy', 'family', 'fantasy', 'animation']","['epilogue', 'backpacker', 'protective', 'vampire', 'skeleton', 'wolfman', 'father', 'frankenstein', 'invisible', '\xa0nosferatu', 'mummy', 'witch', 'vamp', 'dracula', 'zombie', 'magic', 'man', 'fang']","['Buscemi', 'Spade', 'David', 'Steve', 'Adam', 'Sandler', 'Genndy', 'Tartakovsky']"
3359,9333,68734,1024648,2012,"['thriller', 'drama']","['canadian', 'american', 'subtitled', 'scene', 'virginia', 'movie', 'abroad', 'hostage', 'studio', 'relationship', 'document', 'conference', 'iran', 'biography', 'crane', 'film', 'extraction', 'langley', 'based', 'intelligence', 'revolution', 'sweatshop', 'poster', 'place', 'husband', 'on', 'article', 'hiding', 'wife', 'press', 'agent', 'crisis', '1980s', 'hanged', 'cia', 'man']","['Cranston', 'Ben', 'Bryan', 'Alan', 'Arkin', 'Affleck', 'Ben', 'Affleck']"
3360,9334,86838,1931533,2012,"['crime', 'comedy']","['tzu', 'kidnapping', 'criminal', 'shih', 'party', 'scam', 'angeles', 'fight', 'struggling', 'murder', 'los', 'gangster', 'suicide', 'explosion', 'screenwriter', 'alcohol', 'sex', 'underworld']","['Farrell', 'Sam', 'Rockwell', 'Woody', 'Colin', 'Harrelson', 'Martin', 'McDonagh']"
3361,9339,57089,844993,2011,"['comedy', 'family', 'animation']","['hood', 'riding', 'epilogue', 'sequel', 'red', 'witch', 'wolf', 'animation', 'little', 'computer', 'goat']","['Joan', 'Hader', 'Panettiere', 'Hayden', 'Cusack', 'Bill', 'Mike', 'Disa']"
3362,9343,82990,2109184,2012,['horror'],"['found', 'webcam', 'epilogue', 'adopted', 'tricycle', 'videotape', 'imaginary', 'child', 'levitation', 'footage', 'evil', 'computer', 'garage', 'bathtub', 'laptop', 'neighbor', 'poltergeist', 'relationship', 'friend']","['Newton', 'Shively', 'Katie', 'Featherston', 'Kathryn', 'Matt', 'Henry', 'Joost']"
3363,9344,94348,1712170,2012,"['action', 'crime', 'mystery', 'thriller']","['military', 'ex']","['Tyler', 'Reno', 'Rachel', 'Perry', 'Jean', 'Nichols', 'Rob', 'Cohen']"
3364,9345,83542,1371111,2012,"['fiction', 'science', 'drama']","['epilogue', 'century', 'future', 'director', 'ensemble', 'cast', 'clone', 'dystopia', 'woman', '1930s']","['Halle', 'Broadbent', 'Tom', 'Berry', 'Jim', 'Hanks', 'Tom', 'Tykwer']"
3365,9346,61012,938330,2012,"['thriller', 'mystery', 'horror']","['epilogue', 'torture', 'occult', 'dark', 'based', 'carnival', 'female', 'protagonist', 'video', '3d', 'mall', 'ritual', 'another', 'on', 'dimension', 'game']","['Harington', 'Kit', 'Adelaide', 'Clemens', 'Sean', 'Bean', 'Michael', 'J.', 'Bassett']"
3366,9347,82684,1629757,2012,['drama'],"['california', 'surfing', 'protégé', 'santa', 'relationship', 'wave', 'sport', 'cruz', 'mentor']","['Jonny', 'Gerard', 'Butler', 'Weston', 'Shue', 'Elisabeth', 'Curtis', 'Hanson']"
3367,9348,87826,1648179,2012,['comedy'],"['fighting', 'budget', 'prize', 'high', 'physics', 'money', 'teacher', 'cutting', 'school', 'movie']","['James', 'Kevin', 'Salma', 'Henry', 'Hayek', 'Winkler', 'Frank', 'Coraci']"
3368,9349,64689,1764234,2012,"['thriller', 'crime']","['criminal', 'novel', 'blood', 'based', 'mobster', 'poker', 'hit', 'economy', 'robbery', 'murder', 'gangster', 'hitman', 'on', 'gambling']","['Ben', 'Pitt', 'Scoot', 'McNairy', 'Mendelsohn', 'Brad', 'Andrew', 'Dominik']"
3369,9351,113947,1866249,2012,"['comedy', 'drama', 'romance']","['sexual', 'intimate', 'cat', 'church', 'jewish', 'true', 'jealous', 'male', 'catholic', 'narration', 'bath', 'iron', 'life', 'polio', 'virgin', 'lung', 'wheelchair', 'gurney', 'judaism', 'woman', 'sex', 'victim', 'pleasure', 'power', 'pity', 'naked', 'outage', 'husband', 'crying', 'exploration', 'graduation', 'priest', 'store', 'surrogate', 'thrift', 'convert', 'awakening', 'sponge', 'character', 'handicap', 'arousal', 'man']","['H.', 'Helen', 'Hunt', 'John', 'Hawkes', 'Macy', 'William', 'Ben', 'Lewin']"
3370,9354,82690,1772341,2012,"['adventure', 'comedy', 'family', 'animation']","['product', 'curiosity', 'support', 'placement', 'glitch', 'shooter', 'child', 'interrupted', 'medal', 'epilogue', 'precocious', 'self', 'wedding', 'bullying', 'racing', 'carefree', 'social', 'reject', 'video', 'group', 'arcade', 'esteem', 'person', 'first', 'gamer', 'q*bert']","['Jack', 'C.', 'Reilly', 'John', 'Silverman', 'Sarah', 'McBrayer', 'Rich', 'Moore']"
3371,9355,82693,1045658,2012,"['comedy', 'drama', 'romance']","['dancing', 'neighbor', 'novel', 'based', 'letter', 'mental', 'running', 'institutionalization', 'philadelphia', 'ex-wife', 'illness', 'eagles', 'friendship', 'depression', 'on', 'bipolar']","['Jennifer', 'De', 'Lawrence', 'Niro', 'Robert', 'Bradley', 'Cooper', 'David', 'O.', 'Russell']"
3372,9356,87502,1907668,2012,['drama'],"['airplane', 'down', 'abuse', 'substance', 'safety', 'hangover', 'denial', 'word', 'narcissist', 'relapse', 'perjury', 'f', 'crash', 'freak', 'syringe', 'actress', 'confession', 'transportation', 'porn', 'upside', 'stadium', 'national', 'flying', 'jesus', 'baseball', 'board']","['Greenwood', 'Bruce', 'Washington', 'Denzel', 'Cheadle', 'Don', 'Robert', 'Zemeckis']"
3373,9357,96724,1781769,2012,"['drama', 'romance']","['century', 'imperial', 'novel', 'based', 'russia', '19th', 'petersburg', 'high', 'society', 'st.', 'tragic', 'on', 'death']","['Aaron', 'Knightley', 'Jude', 'Taylor-Johnson', 'Law', 'Keira', 'Joe', 'Wright']"
3374,9358,87827,454876,2012,"['action', 'adventure', 'drama']","['teenage', 'lifeboat', 'tiger', 'zookeeper', 'injured', 'ship', 'shipwreck', 'hindu', 'cargo', 'ocean', 'boy', 'animal', 'faith']","['Sharma', 'Suraj', 'Tandon', 'Ayush', 'Irrfan', 'Khan', 'Ang', 'Lee']"
3375,9359,97430,1258972,2012,['action'],"['epilogue', 'crossbow', 'violence', 'blacksmith', 'china', 'flare', 'brothel', 'lens', 'feudality', 'femme', 'fatale', 'ancient']","['Liu', 'Lucy', 'Chung', 'Russell', 'Crowe', 'Jamie', 'RZA']"
3376,9364,127493,1656186,2012,"['action', 'thriller', 'crime', 'drama']","['driver', 'taxi', 'agent', 'thief', 'fbi']","['Josh', 'Nicolas', 'Malin', 'Lucas', 'Åkerman', 'Cage', 'Simon', 'West']"
3377,9365,86837,1602620,2012,"['drama', 'romance']","['aging', 'nurse', 'music', 'old', 'pigeon', 'daughter', 'couple', 'illness', 'teacher', 'stroke', 'octogenarian', 'retired', 'love']","['Jean-Louis', 'Trintignant', 'Huppert', 'Emmanuelle', 'Riva', 'Isabelle', 'Michael', 'Haneke']"
3378,9368,80215,1942884,2012,['documentary'],"['director', 'programmers', 'coding', 'games', 'woman']","['Phil', 'Edmund', 'Blow', 'Jonathan', 'Fish', 'McMillen', 'Lisanne', 'Pajot']"
3379,9370,72976,443272,2012,"['drama', 'history']","['civil', 'american', 'battle', 'of', 'war', 'true', 'lincoln', 'mourning', 'cabinet', 'events', 'conflict', 'family', 'secession', 'conflagration', 'president', 'address', 'emancipation', 'based', 'ethical', 'cultural', 'gettysburg', 'on', 'speech', 'usa', 'presidential', 'abraham', 'dilemma', 'battlefield']","['Field', 'Day-Lewis', 'Sally', 'David', 'Strathairn', 'Daniel', 'Steven', 'Spielberg']"
3380,9372,50620,1673434,2012,"['fantasy', 'adventure', 'drama', 'romance']","['chief', 'breed', 'future', 'vamp', 'romance', 'of', 'wolf', 'seeing', 'dhampir', 'super', 'grudge', 'villainess', 'police', 'forks', 'strength', 'misinformation', 'vampire', 'cross', 'pack', 'the', 'fang', 'washington', 'bloodsucker', 'imprinting', 'vs']","['Pattinson', 'Taylor', 'Lautner', 'Robert', 'Stewart', 'Kristen', 'Bill', 'Condon']"
3381,9375,81188,1446192,2012,"['fantasy', 'family', 'animation']","['epilogue', 'easter', 'jack', 'santa', 'dream', 'nightmare', 'claus', 'sandman', 'frost', 'bunny', 'fairy', 'tooth']","['Chris', 'Alec', 'Jude', 'Pine', 'Law', 'Baldwin', 'Peter', 'Ramsey']"
3382,9377,97614,1667310,2012,"['thriller', 'crime', 'drama']","['cons', 'chases', 'relations', 'heroes', 'gone', 'races', 'dishonesty', 'homecoming', 'crime', 'family', 'partner', 'murderous', 'scams', 'and', 'siblings', 'criminal', 'the', 'pair', 'on', 'fugitive', 'awry', 'murder', 'run']","['Wilde', 'Charlie', 'Bana', 'Eric', 'Olivia', 'Hunnam', 'Stefan', 'Ruzowitzky']"
3383,9380,85446,1800741,2012,"['music', 'drama', 'romance']","['instructor', 'mob', 'nike', 'flash', 'company', 'real', 'dance', 'estate', 'development']","['Ryan', 'Stephen', 'Boss', 'McCormick', 'Kathryn', 'Guzman', 'Scott', 'Speer']"
3384,9386,49051,903624,2012,"['action', 'fantasy', 'adventure']","['underground', 'invisibility', 'wizard', 'goblin', 'hobbit', 'lake', 'a', 'journey', 'tree', '(tolkien)', 'buried', 'ancient', 'courage', 'gnomes', 'orcs', 'treasure', 'riddle', 'elves', 'middle-earth', 'climbing', 'giant', 'ring', 'tunnel', 'mountains', 'dwarves']","['McKellen', 'Freeman', 'Martin', 'Ian', 'Richard', 'Armitage', 'Peter', 'Jackson']"
3385,9388,97630,1790885,2012,"['thriller', 'drama', 'history']","['bombing', 'gunfight', 'tied', 'torture', 'century', 'al', 'special', 'qaeda', 'dealer', 'assassination', 'raid', 'bin', 'prison', '51', 'water', 'ex', 'violence', 'dog', 'up', 'helicopter', 'word', 'female', 'terrorist', 'prisoner', 'van', 'hotel', 'military', 'pakistan', 'camp', '9/11', 'islamabad', 'f', 'navy', 'monkey', 'torturing', 'woman', 'crash', 'car', 'area', 'laden', 'forces', 'osama', 'suicide', 'iraq', 'message', 'director', 'post', 'protagonist', 'seal', 'group', 'text', 'mossad', '21st', 'hunt', 'cia', 'man']","['Jason', 'Strong', 'Jessica', 'Clarke', 'Chastain', 'Mark', 'Kathryn', 'Bigelow']"
3386,9390,125490,2099556,2012,"['fiction', 'science', 'horror']","['near', 'future', 'satire', 'noir', 'horror', 'virus', 'injection', 'metamorphosis', 'body', 'tech', 'celebrity']","['Sarah', 'Gadon', 'Jones', 'Malcolm', 'Landry', 'McDowell', 'Caleb', 'Brandon', 'Cronenberg']"
3387,9393,82654,1588173,2013,"['comedy', 'romance', 'horror']","['interspecies', 'post-apocalyptic', 'novel', 'adult', 'based', 'young', 'romance', 'zombie', 'apocalypse', 'dystopia', 'on']","['Teresa', 'Hoult', 'Analeigh', 'Nicholas', 'Tipton', 'Palmer', 'Jonathan', 'Levine']"
3388,9394,77875,1540128,2012,"['comedy', 'romance']","['father', 'son', 'penalty', 'soccer', 'athlete', 'parent', 'mother', 'kick', 'relationship', 'field']","['Gerard', 'Jessica', 'Butler', 'Biel', 'Thurman', 'Uma', 'Gabriele', 'Muccino']"
3389,9395,82687,1694020,2012,['comedy'],"['guilt', 'son', 'director', 'mother', 'road', 'inventor', 'woman', 'trip', 'relationship']","['Barbra', 'Rogen', 'Yvonne', 'Streisand', 'Seth', 'Strahovski', 'Anne', 'Fletcher']"
3390,9396,75780,790724,2012,"['thriller', 'crime', 'drama']","['novel', 'police', 'based', 'sniper', 'quarry', 'investigation', 'on']","['Pike', 'Cruise', 'Tom', 'Richard', 'Jenkins', 'Rosamund', 'Christopher', 'McQuarrie']"
3391,9397,68718,1853728,2012,"['western', 'drama']","['century', 'revenge', 'chases', 'rivalry', 'black', 'races', 'rescue', 'hero', 'friendship', 'slave', 'odd', 'danger', 'epilogue', 'dentist', 'racism', 'plantation', 'dual', 'deadly', 'hunter', 'and', '19th', 'role', 'society', 'shootout', 'friends', 'couple', 'bounty', 'django']","['Foxx', 'DiCaprio', 'Christoph', 'Leonardo', 'Jamie', 'Waltz', 'Quentin', 'Tarantino']"
3392,9398,89492,1758830,2012,['comedy'],"['children', 'epilogue', 'family', 'relationships', 'husband', 'wife', 'relationship']","['Jason', 'Paul', 'Leslie', 'Segel', 'Mann', 'Rudd', 'Judd', 'Apatow']"
3393,9399,80278,1649419,2012,"['thriller', 'drama']","['tidal', 'century', 'vacation', 'separation', 'boxing', 'family', 'tsunami', 'catastrophe', 'wave', 'from', 'day', '21st', 'swept', 'away', 'thailand']","['McGregor', 'Tom', 'Naomi', 'Holland', 'Watts', 'Ewan', 'Juan', 'Antonio', 'Bayona']"
3394,9400,82695,1707386,2012,"['music', 'drama', 'romance']","['france', 'corpse', 'star', 'in', 'girl', 'parole', 'disguised', 'convict', 'mayor', 'robbery', 'brothel', 'army', 'arrest', 'falling', 'as', 'musical', 'wedding', 'boy', 'love', 'rebellion']","['Hathaway', 'Anne', 'Hugh', 'Russell', 'Crowe', 'Jackman', 'Tom', 'Hooper']"
3395,9401,121826,1441951,2012,"['comedy', 'drama', 'romance']","['retired', 'concert', 'musician']","['Courtenay', 'Smith', 'Tom', 'Connolly', 'Billy', 'Maggie', 'Dustin', 'Hoffman']"
3396,9404,88042,1047540,2012,['comedy'],[],"['Crystal', 'Marisa', 'Midler', 'Tomei', 'Billy', 'Bette', 'Andy', 'Fickman']"
3397,9407,134597,1748227,2012,"['thriller', 'horror']","['gore', 'party', 'masked', 'sequel', 'serial', 'mercenary', 'trap', 'escape', 'killer']","['Emma', 'Josh', 'Fitzpatrick', 'McDonald', 'Christopher', 'Stewart', 'Marcus', 'Dunstan']"
3398,9410,133694,2091473,2012,['drama'],"['salesman', 'small', 'campaign', 'gas', 'farmland', 'town', 'natural', 'fracking']","['Damon', 'Krasinski', 'John', 'McDormand', 'Matt', 'Frances', 'Gus', 'Van', 'Sant']"
3399,9411,76617,1572315,2013,"['thriller', 'horror']","['chainsaw', 'epilogue', 'leatherface', 'gore', 'sequel', 'slasher']","['Alexandra', 'Dan', 'Moseley', 'Yeager', 'Daddario', 'Bill', 'John', 'Luessenhop']"
3400,9412,82682,1321870,2013,"['action', 'thriller', 'crime', 'drama']","['los', 'angeles', 'gangster']","['Gosling', 'Josh', 'Ryan', 'Nolte', 'Brolin', 'Nick', 'Ruben', 'Fleischer']"
3401,9414,68812,1491044,2012,"['thriller', 'crime', 'drama']","['bombing', 'true', 'cream', 'ice', 'crime', 'family', 'serial', 'drug', 'van', 'contract', 'poisoning', 'killer', 'psychopath', 'jersey', '\xa0', 'syndicate', 'based', 'hitman', 'on', 'stabbing', 'deal', 'story', 'jail', 'murder', 'new', 'arrest', 'restaurant', 'man']","['Shannon', 'Ryder', 'Winona', 'Michael', 'Ray', 'Liotta', 'Ariel', 'Vromen']"
3402,9416,139038,2243537,2013,"['comedy', 'horror']","['found', 'epilogue', 'horror', 'footage', 'spoof']","['Atkins', 'Marlon', 'Wayans', 'Swardson', 'Nick', 'Essence', 'Michael', 'Tiddes']"
3403,9417,142061,2166834,2013,"['action', 'animation']","['super', 'future', 'joker', 'novel', 'dc', 'based', 'comics', 'dystopic', 'powers', 'graphic', 'on', 'robin']","['Peter', 'Winter', 'David', 'Weller', 'Selby', 'Ariel', 'Jay', 'Oliva']"
3404,9418,76640,1549920,2013,"['action', 'crime', 'thriller']","['machine', 'small', 'car', 'convoy', 'prisoner', 'town', 'chase', 'sheriff', 'fbi', 'gun', 'neo-western', 'hostage', 'border', 'escape']","['Forest', 'Arnold', 'Santoro', 'Schwarzenegger', 'Whitaker', 'Rodrigo', 'Kim', 'Jee-woon']"
3405,9419,132232,2023587,2013,['horror'],"['supernatural', 'horror']","['Chastain', 'Jessica', 'Nikolaj', 'Charpentier', 'Coster-Waldau', 'Megan', 'Andy', 'Muschietti']"
3406,9421,98357,1235522,2013,"['thriller', 'crime', 'drama']","['private', 'revenge', 'politics', 'crossed', 'mayor', 'ex-cop', 'investigation', 'double', 'detective']","['Catherine', 'Wahlberg', 'Zeta-Jones', 'Russell', 'Crowe', 'Mark', 'Allen', 'Hughes']"
3407,9424,87818,1333125,2013,['comedy'],"['epilogue', 'director', 'ensemble', 'cast', 'woman', 'laxative', 'slapstick']","['Halle', 'Emma', 'Anna', 'Berry', 'Stone', 'Faris', 'Griffin', 'Dunne']"
3408,9426,119283,1904996,2013,"['action', 'crime']","['thief', 'professional', 'robbery', 'jewel']","['Jason', 'Jennifer', 'Lopez', 'Statham', 'Nolte', 'Nick', 'Taylor', 'Hackford']"
3409,9428,60304,1428538,2013,"['action', 'fantasy', 'horror']","['steampunk', 'epilogue', 'hansel', 'gretel', 'violence', 'hunter', 'witch', 'black', 'extreme', '3d', 'troll', 'witchcraft', 'vs', 'hunt', 'evil', 'magic', 'guns', 'good', 'and']","['Gemma', 'Jeremy', 'Famke', 'Janssen', 'Arterton', 'Renner', 'Tommy', 'Wirkola']"
3410,9429,87499,1869716,2013,"['thriller', 'drama']","['eco-terrorists', 'multiple', 'organization', 'film', 'felonies', 'murder', 'environmentalism', 'vanity', 'secret']","['Alexander', 'Ellen', 'Skarsgård', 'Brit', 'Marling', 'Page', 'Zal', 'Batmanglij']"
3411,9433,90369,1937264,2012,"['drama', 'romance']","['list', 'teenager', 'novel', 'adult', 'based', 'young', 'bucket', 'cancer', 'on', 'teen', 'drama']","['Jeremy', 'Fanning', 'Dakota', 'Kaya', 'Irvine', 'Scodelario', 'Ol', 'Parker']"
3412,9434,150202,1457765,2013,"['thriller', 'drama', 'horror']","['new', 'home', '1990s', 'ghost']","['Spencer', 'Sackhoff', 'Katee', 'Murray', 'Michael', 'Abigail', 'Chad', 'Tom', 'Elkins']"
3413,9436,109421,2053463,2013,"['thriller', 'crime', 'drama']","['medication', 'professional', 'fraud', 'prescription', 'drug', 'murder', 'cover-up', 'reputation']","['Catherine', 'Mara', 'Zeta-Jones', 'Rooney', 'Jude', 'Law', 'Steven', 'Soderbergh']"
3414,9437,109431,2024432,2013,"['crime', 'comedy']",[],"['Melissa', 'Jason', 'Bateman', 'Favreau', 'McCarthy', 'Jon', 'Seth', 'Gordon']"
3415,9440,127918,2309788,2012,['documentary'],"['bet', 'intelligence', 'shin', 'army', 'israel', 'agency']","['Ayalon', 'Shalom', 'Yaakov', 'Ami', 'Peri', 'Avraham', 'Dror', 'Moreh']"
